Business_id,Name,Categories,Stars,Text,Useful,Funny,Cool,Date,User_id,City,State,Latitude,Longitude,Address,Sentimiento
5u-nGdIafPUV_xeRewlYpQ,Taco Bell,"Mexican, Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Tacos",5.0,"Kirkwood Taco Bell is one of my favorites! TB is my 15-year-old's favorite food at the moment so we go often. The girls working are always so funny & kind! Our order has never been wrong, unlike the one on Manchester (horrendous!). We love it. But I'm also a super friendly customer so maybe that's the key to getting good, friendly service.",0,0,0,2020-02-27,cKH0CT1fQvcK3fqgRC1ZUw,Kirkwood,FL,38.576997,-90.406396,353 South Kirkwood Road,Positivo
NQASJJzArkdQaXCl6JKOpA,Chipotle Mexican Grill,"Restaurants, Fast Food, Mexican",4.0,Manager is a stand up guy had a slight issue and he and his staff made it right... shame they are so short staffed,0,0,0,2021-11-11,pObzDiKQU46sFtS-tJWyVA,Glassboro,AZ,39.7219445973,-75.116001413,789 Delsea Dr N,Positivo
Www0sdTTumnFyuBx2ImvMg,Mi Pequeña Honduras,"Latin American, Restaurants, Mexican",5.0,This place is wonderful. You must try the baleadas which are so delicious and priced right!,0,0,1,2021-04-04,hmJ8p8hEwrV0am90jBK76Q,Kenner,FL,30.0255641,-90.2402065,3803 Florida Ave,Positivo
Un6hqD_6kzW1VW8SVuN7SA,Los Jarritos,"Mexican, Restaurants",4.0,Love love love this place !! I've been coming here for quite a few years. The people have amazing hospitality. You want AUTHENTIC Mexican food with a good price point pay them a visit!,0,0,0,2021-07-02,Ls1oR28ZM2rou5DTXBOXdQ,New Castle,AZ,39.6666833923,-75.6003690219,110 N Dupont Hwy,Positivo
9i-0sid0XhOjQP2ZAFl09A,Cafe Rio Mexican Grill,"Mexican, Restaurants",3.0,"If love to give this place four stars but I just can't at this point. Service is hit or miss (some are friendly others make you feel like you are a bother to be there buying food), the food at this location has been hit or miss too (especially the rice and beans). We don't like the service at the Franklin Ave location, but the food is consistently better there. I just wish for good consistency on the food here. Even better would be the service too, but at least the food. 

This location is new, very conveniently located on Broadway Ave. near BSU and downtown Boise, very clean inside, and has nice clean solo restrooms. Free parking behind the restaurant, but not much of it since it also goes with the other stores. And I wouldn't try parking in the bank section. Lots of signs for towing there. I do miss being able to sample all of the fresh drinks and sodas, but it's not their fault they have to be strict with self service drink stations during COVID.",2,0,0,2020-12-05,moOU8WEPzZ3DrirVw3LCMw,Boise,LA,43.60114358,-116.19312723,980 Broadway Ave,Positivo
218iUUKO0h2U7V-b1P4P9Q,Chipotle Mexican Grill,"Fast Food, Restaurants, Mexican",3.0,"Covid-19 pick up

They didn't include the chips for the kids meals or the drinks. I went back to pick up both of them. The chips were unseasoned and the drinks were room temperature (chocolate milk & apple juice). The cheese on my kids quesadillas wasn't even melted. We chose this location instead of our usual, Mt Laurel, because we were trying to avoid this type of service (which has been the norm at Mt Laurel). However, my husbands and I's salads were pretty good.",0,0,0,2020-05-10,fYokWB7WmyBsmgjkRESSNA,Cinnaminson,PA,39.9890130945,-75.0097307615,115 Route 130 S,Positivo
drLjIUWukR1O4A4S7h9FwQ,Los Chulos,"Mexican, Restaurants",5.0,"This was such a great sandwich!  Carnitas Torta with everything on it. I would have taken a picture, but I ate it too fast. Will be back again.",1,0,0,2020-10-28,T7weU8D-PrX8tGrAFJOSxw,Pennsauken Township,FL,39.9330688886,-75.0652908906,"5245 Marlton Pike, Unit D",Positivo
kuQ-hmZHQa2VXeFyJwew5A,Taqueria La lucha,"Restaurants, Mexican, Tacos",5.0,"Dam this place is fukin good. Get the corn (esquites?) and the steak taco omg to die for. Salsa and guacamole on point as well. V friendly staff, fun patio atmosphere",0,0,1,2021-12-28,_WcAibea44fWDPLWfkNU6w,New Orleans,LA,29.9421729105,-90.0678311178,404 Andrew Higgins Blvd,Positivo
VAROaYTij9935M5tnLolYw,7 Mares Mexican Restaurant,"Mexican, Seafood, Restaurants",5.0,Best seafood ever. Food arrived very hot and even the rice was just hitting every note on my taste buds lol. Seriously great Mexican,0,0,0,2021-10-09,YWZ7u4ElhXKoNqMaYF41XQ,Antioch,FL,36.0694525,-86.6817117,931 Richards Rd,Positivo
uUoIUH5PKo22qxRXxZ_Ttg,Habanero's Mexican Restaurant,"Mexican, Restaurants",5.0,"Clean friendly service. Had lunch special for 5.99 and 2 draft beers for $1.50 a piece. They don't charge tax, so for $12 I had a great lunch and 2 beers. Steal!!!",0,0,0,2021-10-15,s5XT6fHnBm6E6EDup0nmiw,Nashville,TN,36.2789554,-86.8720578,5432 Clarksville Hwy,Positivo
Yvft9JHTRTIB2bgs4OZxsA,Las Palmas Mexican Restaurant,"Restaurants, Mexican",5.0,The food was very good and prepared very quickly and freshly the chips were fresh and Crispy. The soda wasn't flat nor water downed. Highly recommend if in the area,0,0,0,2020-06-11,JFLmpZXB-KU298ivPmAaKw,Saint Louis,TN,38.690635,-90.381886,10092 Page Ave,Positivo
z4EPGizY26AmNwy3N5CX_w,La Catrachita Food Truck,"Food, Food Trucks, Honduran, Restaurants, Mexican, Tacos",4.0,"Seeing the monster lines at both the cheesesteak places on the corner of the street, decided to hit this nearby food truck instead. Seemingly open late and a single table outside if you want to eat then and there.

Decided on the Salt Pepper Chicken Burrito ($10), which comes with some tortilla chips and hot sauces to the side. Tortilla wrap is crisped on the outside, stuffed with marinated chicken, sticky rice, beans, tomatoes, avocado, and pico de gallo. Interesting texture combination, as the rice sticks around the ingredients sushi-style. Chicken is seasoned well, and the side hot sauce adds the necessary kick. Also tried the Veggie Tacos ($8) as well - three to an order but not as flavorful as their meat counterparts.

Solid option when super hungry in the area. If no seating available, there are a couple bars nearby that allow food to be brought in.",2,0,0,2021-08-26,uDBnapEGywTQ0ovaCu7Orw,Philadelphia,FL,39.9338740361,-75.1583071211,1211 E Passyunck St,Positivo
tby3T0KtzXaWK50HRp51TQ,The Chuck Wagon,"Restaurants, Tex-Mex, Mexican, American (New), Barbeque, Burgers",5.0,"The Chuck Wagon continues to serve a very solid menu at a reasonable price for the last 35+ years.  We were delighted to order the taco family pack to go and follow the strict Covid standards.  To our children's delight, who live/work in St. Louis, we took them each a family pack.  They love not only the tacos but especially the enchilada tray and the burrito tray.
We will be using this safe socially distant functionality again in the future weeks as the pandemic winds down. Thanks Chuck wagon for a great experience.",1,0,0,2021-01-08,eKkpgTkk_ZpeU0LGt0q8ZQ,Fairview Heights,PA,38.592549,-90.008102,10212 Lincoln Trail,Positivo
UVzAz-7WMmore8HX7D21FQ,Los Betos,"Mexican, Restaurants",5.0,I came in a little before close on 11/1/21... whoever the lady working deserves a raise!!!! she was so kind and wonderful.,0,0,0,2021-11-02,pI6MjJ9-rwEPzoAAneKJvw,Tucson,IN,32.1922622,-110.7903019,9495 E Golf Links Rd,Positivo
nP9ORQplu0mX3JQlm4kygA,Baja Mar Mariscos Y Cahuamanta,"Restaurants, Mexican, Seafood",5.0,"One of the best Mariscos places in town. I get the same thing everytime I go. Only bad thing about this place is that its so good I over eat. Do they speak English, no not really, but they do understand. Its not hard to communicate.",0,0,0,2020-04-17,dDI7vIoCpkp_7S23bz1NbA,Tucson,AZ,32.14917,-110.963687,5670 S Nogales Hwy,Positivo
opNrA7C4XgfMpn-gFtY7-A,Taco Bell,"Restaurants, Breakfast & Brunch, Fast Food, Tex-Mex, Tacos, Mexican",5.0,"I don't understand the bad reviews this taco bell is relatively new, clean, actually pays attention when I get things special order (no toppings, extra toppings, etc). It always moves quickly as well. It's less than a mile from home so I go to this location fairly often. That comment about sauces sounds like a bot because I always get more than I need when I ask for it!",1,0,1,2020-11-11,HmBtcj_295xJyGVIlBQWhA,Indianapolis,IN,39.6370037,-86.0837207,5010 East County Line Rd,Positivo
Di55cLPgsiSZGCyYLo7MCw,Viva Burrito,"Restaurants, Mexican",4.0,"I enjoy the food but the service ! I hope management or the owner reads this- front desk / drive thru lady (glasses and wears her hair in a low bun) She needs training in costumer service. Not only does she give you a nasty attitude over drive thru but if I ask her for any limes or sauces she is upset. A welcome to viva burrito. A good morning. Thank you have a great day or a simple smile as a oppose to her slamming the window on you before you even drive off. There's been occasions where there's not one car - so there was no need to rush us off so harshly. But if you don't have the charisma or patience , customer service shouldn't be a place for that Type of behavior. I'm sure you've lost business because of this person behavior. Train employees in kindness it helps one enjoy the food when you feel better about who is handling your food. Thank you. !",0,0,0,2020-04-01,paIYfrLvClK276LSrY98iA,Tucson,FL,32.2294603,-110.9944004,1372 W St Mary's Rd,Positivo
oYireVavpwflbyWes2BsqQ,Pueblo Pollo,"Restaurants, New Mexican Cuisine, Mexican, Fast Food",4.0,Really nicely done chicken not overcooked or dry and the rice was tasty too! Going to go back but honestly want to ask for larger portions on the rice. Felt like it was small even for a child.  But great tasting food and chicken. 7.99$ for 2 piece meal same as el pollo loco,0,0,1,2021-11-24,UqVmqh2zoBYAdSROvB4Fqw,Santa Barbara,PA,34.4405791,-119.7279897,2984 State St,Positivo
o9KU4BdH5LQOJJFcLGZQpg,Pueblo Nuevo Mexican Restaurante & Cantina,"Restaurants, Mexican",5.0,"The best!! We have been going here for 25 plus years. We eat here at least twice a month. Wherever we travel we compare Mexican food to theirs and their beans, enchiladas, chicken soup, salsa Mexicano and green chili is still the best. I've been trying to get the owner to publish a cookbook, as she is getting up in age and we want the deliciousness to continue. 
She has special dishes once in awhile and the are always outstanding. They still use traditional seasonings from their area of Mexico and during the summer they get local produce to incorporate in the dishes.",0,0,0,2020-02-14,Apn8ROpPzSHtGmm0lx1qdw,Hazelwood,IN,38.7850477,-90.3547393,7401 N Lindbergh Blvd,Positivo
TfPZZTN7XGUl4sX7N8zXTw,Little Tommies Tiki,"Bars, Tiki Bars, American (New), Nightlife, Food, Mexican, Sandwiches, Restaurants, Tacos",5.0,"This place is not closed. We've eaten there twice in the past week. Lots of outdoor seating including a nice covered patio on the side. The fish tacos and peel-and-eat shrimp are delicious. We also like the beans and rice. Inside seating isn't available but there's plenty of space at the outdoor bar, deck, and side patio.",0,0,0,2020-10-25,EefCNfR4ou0TOx5YqeJW9A,Gulfport,LA,27.7378577,-82.7085456,5519 Shore Blvd S,Positivo
PlIyg-kaEIG2yhoakmnrkw,Taco Bell,"Tex-Mex, Mexican, Tacos, Fast Food, Breakfast & Brunch, Restaurants",3.0,"Less than desired. I self-order inside on touch screen. Had a rather length wait (no other customers inside when I was there). When order was ready, I had to ask for my drink cup, as well as napkins.  Food quality was ok, but I have enjoyed better at Taco Bell.",0,0,0,2020-10-04,o4n6b8o2dsvslvkEkTbYjQ,Smyrna,TN,35.9797421,-86.5589798,565 Sam Ridley Pkwy W,Positivo
bj0zTuE10-knRtHeoRkAJQ,Chipotle Mexican Grill,"Food, Mexican, Restaurants, Fast Food",3.0,"Me: could I please have queso with my chips? 
Employee: we don't have chips
Me: the board says you have chips and salsa, where are your chips? 
Employee: we close in a few minutes so we stop offering them
Me: it's 7:30 though 
Employee: Yes
Me: okay, no chips for me I guess 

Worst burrito I've ever had. And they are open until 11. This is where I insert an eye roll",0,1,0,2020-02-21,oauygvoNYoTyAgbh-8dZRg,Philadelphia,PA,39.880567,-75.237312,"8500 Essington Ave, Ste FH13",Negativo
X5_ZA1_mLU1SMcREVGTMMA,El Sombrero,"Restaurants, Mexican",5.0,Great Mexican food served extremely quick. Love their margaritas really cold beer to. They accommodate large groups to,0,0,0,2021-08-26,3EiiKA-TmvNOW1nmBG-vKQ,Mascoutah,PA,38.4906993,-89.8028947,215 W Main St,Positivo
GexpeoTKEG8XabWcHGjywQ,Tomacco Taco,"Restaurants, Tacos, Mexican",3.0,This place wasn't that good the best part was the verde sauce. The queso tasted like nacho cheese. The carbs asada was the worst carne asada I've ever tried.,0,0,0,2022-01-17,Rv7YDofUP5iiZ9iWSx2d_g,Nashville,LA,36.1758211,-86.7863666,"1120 4th Ave N, Ste 101",Positivo
0rY6sswFtmH6OGTELCxt9w,Fresh Mex,"Mexican, Restaurants",4.0,"Stopped in during my lunch break around 1pm. The restaurant was empty and is small (there are a few small tables with 2 chairs). I ordered 3 tostados of beef and cheese; they only had 2 left. The tostados were tasty. 

My coworker ordered a taco bowl which was a big size and looked delicious. We had to go next door for beverages as the resultant was low. 
(There is a restaurant attached that is owned by the same person).

They follow COVID restrictions, cleanly and the staff was nice. Overall a decent experience and reasonably priced.",1,0,0,2021-10-25,IPksO3sKUmWYESu9yvm0Dw,Camden,MO,39.9474868,-75.1270824,"1 Market St, Unit 1E",Positivo
fAbqUtRlWiZvx1a763wNzg,Taco Bell,"Fashion, Restaurants, Fast Food, Tex-Mex, Mexican, Breakfast & Brunch, Shopping, Shoe Stores, Tacos",4.0,"Drive thru friendly and fast service, everything tasted great. The deluxe cravings box comes with a supreme steak chalupa, Doritos locos taco, beef burrito and nachos with cheese. Also got a Baja blast for drink. Best combo!",2,1,1,2022-01-13,kUbqx_VHDD6qEDzvEV_4Uw,Levittown,FL,40.146712,-74.822478,185 Levittown Parkway.,Positivo
BYPpaYGiBr1dGlF1pOH9-Q,Carl's Jr,"Fast Food, Mexican, Restaurants, Burgers",3.0,"Used the drive through at this location. Fast service and the order was correct, which is awesome. The only drawback was the onion rings were quite hard like they had been cooked awhile ago or something. Other than that I enjoyed my meal.",1,0,1,2020-06-04,BPuQ2ywtOszV8FdiTM9yEg,Boise,AZ,43.5895494918,-116.2812567626,1609 Entertainment Ave,Positivo
e_lqKAWIiE8wU6mk2HPI-Q,Taco Bell,"Restaurants, Breakfast & Brunch, Tacos, Mexican, Fast Food, Tex-Mex",4.0,"So, this is one of my favorite places to take out-of-towners on a Saturday night.  Truly the best dinner and a show option in Philly.  The thing is though, you don't know what kind of show you're going to see.  Here are some of the shows: a crackhead smoking crack in the lobby, a fight behind the registers, the racist employees beating Asians in the street, someone stealing a bicycle, delivery driving screaming at the employees because of long wait times, a table of four all with buttcracks sticking out and staring you down, a junkie shooting up in the corner booth, or one person trying to run the entire restaurant.  I really love this place.  I have to, unfortunately, only give four stars though because the bathroom is pretty gross every time I've used it. 
 Otherwise, a five star experience!  BRING BACK THE BEEFY CRUNCH BURRITO!!!",1,0,0,2022-01-09,HaLuuN9QcVZx8p93umEFcA,Philadelphia,AZ,39.9502,-75.15762,1037 Chestnut St,Positivo
TGorJMfkBjDqee1ypYSj4w,Del Valle,"Mexican, Salad, Breakfast & Brunch, Restaurants",5.0,"I was looking for some traditional mexican when I came across this place.  I was craving some Menudo and tacos.  I ordered menudo unfortunately it did not contain any pasole.  After adding a ton of lime juice, onion and cilantro, it tasted better.  The tacos were lengua and barbacoa.  Oh WOW, very delish!  My wife ordered a whole fish and she loved it.
I would defiantly recommend this place. Come early bc it gets packed quickly.",0,0,0,2021-12-28,i7TjDtFwIMNt5nACo7qG8g,Tampa,FL,28.055215,-82.44168,1522 E Fowler Ave,Positivo
OExFQ-LmXSMEOQkEEC1vww,La Alameda,"Specialty Food, Mexican, Restaurants, Imported Food, Ethnic Food, Food, Tex-Mex",3.0,The food here was good as well as the service.  Not really impressed by the atmosphere and a bit pricey.  You can do better at EL Cerrito Mexican Restaurant & Grill across the street on Congress.,0,0,0,2020-01-11,gx5j0ylWlevoBWikRa9M6A,New Port Richey,MO,28.2575082,-82.7064072,6520 Massachusetts Ave,Positivo
kCV9CwW28Uz1ln4IXGhGwg,Shaker & Peel,"Mexican, Tacos, Restaurants, Cocktail Bars, Food, Salad, Bars, Desserts, Nightlife",5.0,First time in and it was amazing! Food was fresh and delicious! Craft cocktails were superb the manager stopped by to do a table visit and our server katelyn S. was the sweetest ever! We'll be back for sure!,0,0,0,2020-01-06,_YZBC_3tDfVTfsdU3GFmjw,Oldsmar,PA,28.0493674863,-82.6980855779,3159 Curlew Rd,Positivo
sq4YMFrzOZyApa7QifGNEA,Mestizos,"Tacos, Seafood, Mexican, Food, Restaurants, Empanadas",5.0,"Really digging the vibe of this place, and of course the food. I came for dinner here and ordered a bunch of tacos made in mestizo style. I really liked the tinga (chicken) and ahogado (shrimp) tacos.",2,0,2,2020-01-12,2Ba2T130Xohkztw-r2e1Fg,Tucson,MO,32.2299730112,-110.9894235472,1118 W St Marys Rd,Positivo
yPSejq3_erxo9zdVYTBnZA,Los Agaves,"Mexican, Restaurants",5.0,Chose this based on yelp reviews and stopped by on our way to San Luis Obispo. Quick service and great food!,0,0,0,2020-01-10,Ik73gklpADqyxK73cAECxw,Santa Barbara,AZ,34.4274939,-119.686624,600 N Milpas St,Positivo
1N7RWvz2c_e640PsvnSc0A,Taco Riendo,"Restaurants, Mexican",5.0,I got the Enchiladas Verdes Con Pollo and it was amazing. The portion size is great for the prize and there's not a lot in the neighborhood so I'm always glad to stop in. It's cash only with an atm located inside I believe. The restaurant is BYOB. I will be back again!,0,0,0,2020-01-19,oedmFLK0PVPa6yrjw0Si9g,Philadelphia,MO,39.9714977,-75.1444936,1301 N 5th St,Positivo
t2KQa1plnfMoA_LOgBrUGA,Loco Pez,"Bars, Mexican, Restaurants, Nightlife",3.0,"3 stars because the food is really good. I love the OG Loco Pez in Fishtown and enjoyed the West Philly location as well, so I was stoked when a new location was opening up within walking distance. Been here a few times. Everything has been decent. But I have one gripe and please hear me out. If someone asks for a margarita WITHOUT salt, please do not put salt on the rim. And if salt is accidentally put on the rim, do not try to wipe it off with a napkin and serve it to your customers. This happened to me recently and it's gross. I hate salt on the rim. It's repulsive. I couldn't finish the margarita. I should have sent it back. Also wiping the salt off instead of just asking the bartender to make a new one is pretty lazy. What if someone has an allergy? Just something to note for the future. Tacos still remain legit in my book.",1,0,0,2020-01-10,7M6eHyuAhtHl29H4HsgzBA,Philadelphia,PA,39.9438958071,-75.1754572615,700 S 20th St,Positivo
Rl42JbSMsmNW3LRjsTMYAg,Freebirds,"Salad, Restaurants, Tacos, Mexican, Breakfast & Brunch",5.0,Cappers tread lightly. Straight gas to the face? Check. Way to expensive? Check. Will u still dap ur homie up when he hooked up with ur mom? What? Who knows dude. Relax just eat that quesarito.,0,1,0,2020-01-25,h6p1sm1UozwIC9fXaNb5MQ,Isla Vista,PA,34.4132668,-119.8556875,879 Embarcadero Del Norte,Negativo
w2O0CQ_cIeje-5VM77SR0g,Cholita Taqueria,"Restaurants, Bars, Nightlife, Cocktail Bars, Mexican, Tacos",5.0,My favorite restaurant in Bripp! Be careful though... I caught my hair on fire with the little candles downstairs.  the whole bar knew it was me after the tiki bar smelled like burnt plastic. #ripweave So cautious to long hair ladies or men. The tables have real candles and keep your hair away! Other than that it's a great place! Shrimp tacos are the Bomb.,0,0,0,2020-01-10,gS_7IcOK27wJLEOdJ7r3bg,Indianapolis,FL,39.8695726234,-86.1415571546,1001 Broad Ripple Ave,Positivo
YjKuwQSJF1ErVYqRufXJMQ,Barracuda,"Tacos, Mexican, Restaurants",4.0,"New Orleans doesn't have a ton of Mexican restaurant options, but Barracuda is a great addition to the taco scene. It can be easy to miss while you're driving by, but definitely stop in and check it out. You order inside at the counter and grab a number, and find a spot outside in the seating area that has great low-key atmosphere with string lights and space heaters for when it gets cold out. Be aware that there isn't too much coverage in case it's a rainy day, take-out may be the way to go. 
The menu is compact, but it's tempting to want to try everything, plus the specials usually look super tasty. They have lunch deals as well as drinks- everything from horchata iced coffee to cocktails for whatever kind of day you're having. 
You've gotta try some tacos, my favorite was the crispy fish- catfish that's fried and so flaky and flavorful with cabbage, salsa macha which is made with dried chilis, and pomegranate seeds. They add pomegranate to other menu items too, like the guac which adds a super fun flavor to their menu. Also don't miss their house-made sauces which are packed with flavor and go with everything.",0,0,0,2020-01-16,yohyhEr_oXDjQaAzSxFf3Q,New Orleans,IN,29.91739,-90.096232,3984 Tchoupitoulas St,Positivo
iJeBfnpFdxuzN_3MnIJ1Mg,La Fresita Tucson,"Mexican, Restaurants, Breakfast & Brunch",5.0,This is probably an old ice cream joint.  It's sorta fast food with three tables inside and quite a few outside.  I ordered a combination plate and loved everything.  My wife had the carne asada.  She too loved it.  She raged about the corn tortillas. $21 including a soda.  Very good stuff,0,0,0,2020-01-04,XVSTGBWmeqetdwrnyQXD3A,Tucson,AZ,32.229346,-110.9962513,1450 W Saint Marys Rd,Positivo
9PZxjhTIU7OgPIzuGi89Ew,El Vez,"Lounges, Bars, Nightlife, Breakfast & Brunch, Mexican, Restaurants",5.0,"AMAZING AMAZING AMAZING! I can't say enough about our first experience at El Vez. The service was fantastic and the manager on duty (Kayla) was great and attentive! The food was unbelievable and came out extremely fast. I got the classic Marg and my husband got the Pink Cadillac, both were very tasty. We'll definitely be back.",0,0,0,2020-01-02,iomYOtGCrI2ECFEG8sVuHg,Philadelphia,LA,39.9497020026,-75.1617702842,121 S 13th St,Positivo
0JtYKzRiG1Rad7nyhObEHQ,Taceaux Loceaux,"Restaurants, Tacos, Mexican, Food Trucks, Food",5.0,"Tasty tacos, with vegan options! I had the  Friendly staff. Taqueria style restaurant. Reasonably priced. Notorious PIG and the El Dorado (one meat, one veggie). Enjoyed them both.",0,0,0,2020-02-02,SuX9tf2SU-QYiQUOfSBeyw,New Orleans,TN,29.9207793855,-90.1160352507,737 Octavia St,Positivo
eyOtl-P0S-a6Pj0uTFQn-g,Tierra Mexicana Restaurant,"Mexican, Seafood, Restaurants, Event Planning & Services, Caterers",5.0,"A hole in the wall, but the food was fantastic! The portions were so much and the menu has pictures that show the food accurately! Really enjoyed the vibe and had the best and sweetest staff!! I will definitely be coming back!!",1,0,1,2020-01-18,9ehCKAO5N7UkK4MD-8g0jQ,Tampa,PA,28.026188,-82.5004007,"8405 N Himes Ave, Ste 105",Positivo
eZ_05oNWZzB-jCcbiVHtkQ,El Antojo Poblano,"Restaurants, Mexican, Food Trucks, Food",5.0,WOW! What a wonderful find on yelp! This little food truck off the beaten path with wonderful food. The owner gave us a menu and explain what each dish was. I was very grateful for the help. I can't remember the name of the dishes but here are some pics. You can't go wrong stopping by this food truck if you're in Tucson Arizona!!!,1,0,2,2020-01-11,KO-_ScxbRwfBv4QEzOlz6w,Tucson,MO,32.2300558,-110.9884086,1108 W St Mary's Rd,Positivo
A-5IN85MwL9F8wJRsDna6g,Tacos Apson,"Restaurants, Mexican",5.0,"How did I not know this place existed? On a recommendation we went to check it out. Oh my goodness, go when you're hungry because they give you plenty of food. You can sit inside or out. If you're inside, you can watch them cook on the grill and chop all the meats in an efficient process. They need the efficiency because these guys stay busy too! I had the Platos de asada and it came with 5 tortillas, asada and beans. I struggled to finish it! My partner tried several items including a beef rib taco. It was cool to watch the cook take the slab of ribs off the grill and with a single chop, cut each individual rib from the slab. The food was tasty and there was plenty to fill your hungry tummy",2,0,1,2020-01-07,n0ZW1vJE7qHjcapqR66j-A,Tucson,MO,32.1830815,-110.9772317,3501 S 12th Ave,Positivo
zZnMpx6IR5zAhb2AwO4SsA,La Patrona,"Mexican, Restaurants, Food Trucks, Food",4.0,"Went here for dinner on a Friday evening. Modern-ish, well-decorated space with good lighting. Did feel a bit cramped and honestly - you can't fit that many people into the restaurant. Probably best to make reservations. The space that is there is maximized, though. 

Lots of gluten-free options on the menu - although the kitchen isn't gluten free certified. I got the Enchiladas De Pollo and it was fantastic. Also had a margarita which was pretty good - but abundant on ice. Overall - pricing seems to be on the mid to higher end for comparable food in-and-around Edmonton. That given - the portions seem to be reflective of the pricing.",0,0,0,2020-02-20,YslWz67tHTdaWF3BS6S5uQ,Sherwood Park,IN,53.5369383044,-113.3208448067,"2 Athabascan Avenue, Unit 8",Positivo
6TUOsIU1vNNQcoauKrZFCw,417 Union,"American (New), Barbeque, Diners, Southern, Restaurants, Chicken Wings, Mexican, Burgers, Breakfast & Brunch, American (Traditional)",5.0,The food was fantastic. Best fried chicken I have ever had and the pulled pork sandwich was delicious. To top it off the server was lovely and very attentive. Would definitely recommend!,0,0,0,2020-01-02,tPBmIz0YbSN31OqFYs0aHg,Nashville,AZ,36.1645791,-86.7803802,417 Union St,Positivo
JO76ifyAiBiRPNx_3S0jNQ,Tacos And Beer,"Food, Nightlife, Tex-Mex, Bars, Mexican, Restaurants, Sports Bars",5.0,"This is super authentic! The food is great, the vibes are welcoming. The prices are affordable!! 2.50 tacos and super tasty!! Can't go wrong, totally recommend it for some tacos and beer!!",0,0,0,2020-01-10,cjux1FU8mNMGa0SIZSGVoA,New Orleans,FL,29.9377382,-90.0761184,1622 Saint Charles Ave,Positivo
MXNEFOi2wO8Zk6s5-5yaEw,CharroVida,"Desserts, Vegetarian, Mediterranean, Modern European, Vegan, Mexican, Food, Restaurants",5.0,Wonderful food! Second time being here and I am still shocked at how good the food is. I had the short rib beef and the meat just melted onto the fork. The beans were a nice compliment as they were slightly buttery and paired well with the meat. Wonderful and would definitely eat it again.,0,0,0,2020-01-14,Xi-B9qv4EOscM0UYqZssMw,Tucson,TN,32.3359173,-110.9781838,7109 N Oracle Rd,Positivo
YCKSpB4YwMxSXSauN9WPCA,Lucianas Mexican Restaurant,"Restaurants, Burgers, Mexican, Tacos, Nightlife, Sports Bars, Latin American, Salad, Bars",5.0,"Lucianas is our go to place for good Mexican food. We recently moved to the area and were missing our favorite Mexican restaurant, we like Lucianas even better than our old favorite. We are always seated quickly. The service is good, although they are sometimes slow on the refills. 

Our favorites are their chicken fajitas and Arroz con pollo.",0,0,0,2020-03-07,BYcnq26C1ZToZ_6rvZCnww,Indianapolis,TN,39.8690439,-86.1285575,1850 Broad Ripple Ave,Positivo
Xv5QKR3DMOhIS4V187yj2Q,La Botana Tacos,"Tacos, Hot Dogs, Restaurants, Beer, Wine & Spirits, Seafood, Mexican, Caterers, Vegetarian, Food, Event Planning & Services, Specialty Food, Breakfast & Brunch",4.0,"The staff is super friendly and the margaritas are tall and strong!! Great, spacious outdoor seating.",0,0,0,2020-02-05,ryCUAjbhKKBrVoI-qDQy_Q,Tucson,MO,32.2650355116,-110.961163044,3200 N 1st Ave,Positivo
s-kBvCb79CQlEZ0-_3nVaw,Taco Shop,"Tacos, Restaurants, Mexican",5.0,"Everyone knows that the best place to get authentic Mexican food is from the smallest hole-in-the-wall type joints....this Taco Shop is no exception.  The food here is nothing short of spectacular...huge portions, delicious flavor, homemade salsas, and all prepared by a very friendly husband & wife team who have built one of the best-kept secrets in Reno. Run, don't walk, to check this place out.... You won't be sorry!",0,0,0,2020-02-03,Gff9LwXWABMbU8oy5g5t5w,Reno,FL,39.517679,-119.807944,811 S Center St,Positivo
kTxLcpurQVROk4jmiwjCBg,Catty Shack,"Mexican, Tex-Mex, Tacos, Restaurants",4.0,"Near the fairgrounds in Gentilly; a cute tex mex taco spot. The inside was colorful and fun. The service was quick and friendly. Fresh tortilla chips made to order were amazing salsa had a nice kick to it.

big daddy taco: my favorite; crispy flavorful brisket with a refreshing avoverde sauce
Catfish tacos: excellent. Perfectly crispy with a creamy mayo sauce and refreshing cabbage
Peach chorizo: couldn't taste the peach flavor and the cabbage overpowered the chorizo 
Veggie tacos: too soft for my liking;was wishing for a crunch or added texture",0,0,0,2020-03-10,9uDE-EdYDy_bI3wCT7C8ag,New Orleans,FL,29.9862484,-90.0764834,1839 Gentilly Blvd,Positivo
